State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,service_calls_bin,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_minutes,total_calls,total_charge,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,day_minutes_group,cs_calls_group,cs_bin,day_min_bin,account_bin,intl_bin,charge_bin
MI,109,415,Yes,Yes,26,217.2,138,36.92,145.5,111,12.37,280.7,76,12.63,9.3,3,2.51,0,0,0-1,0.1699815837937385,1.5739130434782609,0.267536231884058,0.08501718213058419,1.3108108108108107,0.11144144144144144,0.044994656216601356,3.693421052631579,0.1661842105263158,652.6999999999999,328,64.43,0.09871303814922631,1.9899390243902437,0.1964329268292683,0.3327715642714877,0.5730249883594598,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q3 (59-67$)
NM,80,510,No,No,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,0,0-1,0.1699951526902569,2.12680412371134,0.3615463917525773,0.08502259522272433,1.5806122448979592,0.13438775510204082,0.04499241274658573,3.2146341463414636,0.1446341463414634,637.2,289,63.45,0.09957627118644068,2.2048442906574395,0.21955017301038063,0.32376020087884494,0.5527186761229315,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q2 (73-100 days),Q4 (12-20 min),Q3 (59-67$)
AK,41,415,No,No,0,159.3,66,27.08,125.9,75,10.7,261.9,76,11.79,11.1,5,3.0,1,0,0-1,0.1699937225360954,2.413636363636364,0.4103030303030303,0.08498808578236695,1.6786666666666668,0.14266666666666666,0.04501718213058419,3.4460526315789473,0.1551315789473684,558.2,222,52.57,0.09417771408097456,2.5144144144144147,0.2368018018018018,0.28538158366176997,0.5151226935514551,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q3 (10-12 min),Q2 (52-59$)
OH,136,415,No,Yes,31,143.1,88,24.33,236.6,65,20.11,227.8,120,10.25,11.4,5,3.08,2,0,2-4,0.170020964360587,1.6261363636363635,0.2764772727272727,0.08499577345731192,3.64,0.30938461538461537,0.04499561018437225,1.8983333333333334,0.08541666666666667,618.9,278,57.769999999999996,0.09334302795281951,2.2262589928057555,0.20780575539568344,0.23121667474551624,0.42115284749870174,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q4 (127-243 days),Q3 (10-12 min),Q2 (52-59$)
KS,143,408,No,Yes,24,186.6,69,31.72,222.0,116,18.87,234.9,138,10.57,11.6,5,3.13,1,0,0-1,0.16998928188638798,2.7043478260869565,0.4597101449275362,0.085,1.9137931034482758,0.16267241379310346,0.044997871434653045,1.7021739130434783,0.07659420289855072,655.1,328,64.29,0.09813768890245765,1.9972560975609757,0.19600609756097562,0.2848420088536101,0.4933893296002488,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q3 (10-12 min),Q3 (59-67$)
MS,118,415,No,Yes,26,170.8,114,29.04,199.5,125,16.96,169.7,98,7.64,9.6,5,2.59,5,1,5+,0.17002341920374706,1.4982456140350877,0.25473684210526315,0.0850125313283208,1.596,0.13568,0.045020624631703005,1.7316326530612243,0.07795918367346938,549.6,342,56.230000000000004,0.10231077147016011,1.6070175438596492,0.1644152046783626,0.31077147016011647,0.5164502934376667,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q3 (100-127 days),Q2 (8-10 min),Q2 (52-59$)
VT,193,408,No,Yes,17,124.0,102,21.08,202.9,81,17.25,205.1,129,9.23,12.3,3,3.32,1,0,0-1,0.16999999999999998,1.2156862745098038,0.20666666666666664,0.08501724987678659,2.504938271604938,0.21296296296296297,0.045002437835202344,1.589922480620155,0.07155038759689923,544.3,315,50.88,0.09347786147345215,1.7279365079365079,0.16152380952380954,0.22781554289913653,0.41430817610062887,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q4 (127-243 days),Q4 (12-20 min),Q1 (23-52$)
NE,73,415,No,No,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4.0,3,0,2-4,0.16999495713565305,2.1095744680851065,0.3586170212765957,0.08499820981023988,2.7653465346534656,0.23504950495049504,0.045006839945280444,1.6804597701149424,0.07563218390804598,638.5999999999999,290,68.03,0.10652990917632323,2.202068965517241,0.23458620689655174,0.3105230191042907,0.49551668381596353,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q1 (1-73 days),Q4 (12-20 min),Q4 (67-96$)
VA,62,408,No,No,0,172.8,101,29.38,204.8,97,17.41,240.8,90,10.84,9.1,8,2.46,2,0,2-4,0.17002314814814812,1.710891089108911,0.29089108910891087,0.085009765625,2.111340206185567,0.17948453608247422,0.04501661129568106,2.6755555555555555,0.12044444444444444,627.5000000000001,296,60.089999999999996,0.09576095617529878,2.119932432432433,0.20300675675675675,0.27537848605577686,0.4889332667665169,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q1 (1-73 days),Q2 (8-10 min),Q3 (59-67$)
DE,30,415,No,Yes,30,217.4,74,36.96,213.8,86,18.17,227.2,104,10.22,6.6,3,1.78,0,0,0-1,0.17000919963201472,2.937837837837838,0.49945945945945946,0.08498596819457437,2.486046511627907,0.21127906976744187,0.044982394366197186,2.1846153846153844,0.09826923076923078,665.0000000000001,267,67.13000000000001,0.10094736842105263,2.4906367041198507,0.25142322097378283,0.32691729323308266,0.5505735140771636,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q1 (-0-8 min),Q4 (67-96$)
AL,60,408,Yes,Yes,29,265.9,113,45.2,215.8,94,18.34,108.1,82,4.86,14.0,12,3.78,0,1,0-1,0.16998871756299364,2.3530973451327433,0.4,0.08498609823911028,2.295744680851064,0.1951063829787234,0.04495837187789085,1.318292682926829,0.05926829268292683,603.8,301,72.18,0.11954289499834385,2.005980066445183,0.23980066445182727,0.44037760847962903,0.6262122471598781,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q4 (12-20 min),Q4 (67-96$)
ID,148,510,No,Yes,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,17.5,5,4.73,1,0,0-1,0.16997863247863249,0.6832116788321168,0.11613138686131387,0.084984520123839,2.691666666666667,0.22874999999999998,0.04499654934437543,1.725,0.07761904761904762,449.79999999999995,298,43.629999999999995,0.09699866607381058,1.5093959731543622,0.14640939597315436,0.20809248554913296,0.3646573458629384,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q4 (127-243 days),Q4 (12-20 min),Q1 (23-52$)
MS,96,510,No,No,0,98.2,100,16.69,307.2,88,26.11,182.5,120,8.21,7.6,1,2.05,2,0,2-4,0.169959266802444,0.982,0.16690000000000002,0.08499348958333333,3.4909090909090907,0.29670454545454544,0.04498630136986302,1.5208333333333333,0.06841666666666667,595.5,309,53.059999999999995,0.08910159529806884,1.9271844660194175,0.17171521035598705,0.16490344248530647,0.3145495665284584,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q2 (73-100 days),Q1 (-0-8 min),Q2 (52-59$)
NM,87,415,No,No,0,168.2,92,28.59,224.7,100,19.1,169.5,99,7.63,12.9,3,3.48,1,0,0-1,0.16997621878715816,1.8282608695652172,0.31076086956521737,0.08500222518914109,2.247,0.191,0.045014749262536874,1.7121212121212122,0.07707070707070707,575.3,294,58.8,0.10220754389014428,1.9568027210884351,0.19999999999999998,0.2923691986789501,0.48622448979591837,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q2 (73-100 days),Q4 (12-20 min),Q2 (52-59$)
WI,41,408,No,No,0,202.9,97,34.49,153.8,104,13.07,113.5,92,5.11,9.0,3,2.43,3,0,2-4,0.16998521439132577,2.0917525773195877,0.3555670103092784,0.08498049414824446,1.478846153846154,0.12567307692307692,0.045022026431718064,1.233695652173913,0.05554347826086957,479.20000000000005,296,55.1,0.11498330550918197,1.618918918918919,0.18614864864864866,0.4234140233722871,0.6259528130671507,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q1 (1-73 days),Q2 (8-10 min),Q2 (52-59$)
WV,112,415,No,No,0,261.4,108,44.44,154.5,102,13.13,130.9,90,5.89,11.6,2,3.13,1,0,0-1,0.17000765110941088,2.42037037037037,0.41148148148148145,0.08498381877022654,1.5147058823529411,0.12872549019607843,0.044996180290297935,1.4544444444444444,0.06544444444444444,558.4,302,66.59,0.11925143266475646,1.8490066225165562,0.22049668874172187,0.4681232091690544,0.6673674725934824,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q3 (100-127 days),Q3 (10-12 min),Q4 (67-96$)
SC,88,510,No,No,0,73.3,86,12.46,161.4,82,13.72,239.6,76,10.78,8.2,3,2.21,4,1,2-4,0.16998635743519783,0.8523255813953488,0.14488372093023258,0.08500619578686493,1.9682926829268292,0.16731707317073172,0.04499165275459098,3.1526315789473682,0.14184210526315788,482.49999999999994,247,39.17,0.08118134715025908,1.9534412955465585,0.158582995951417,0.15191709844559587,0.31810058718406947,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q2 (73-100 days),Q1 (-0-8 min),Q1 (23-52$)
KY,122,408,No,Yes,27,253.7,84,43.13,229.2,109,19.48,190.5,123,8.57,9.2,5,2.48,7,0,5+,0.17000394166338195,3.020238095238095,0.513452380952381,0.0849912739965096,2.1027522935779817,0.17871559633027523,0.04498687664041995,1.548780487804878,0.06967479674796748,682.6,321,73.66000000000001,0.1079109288016408,2.1264797507788162,0.2294704049844237,0.371667154995605,0.5855281020906868,High Day Minutes,High CS Calls,6-10,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q4 (67-96$)
MO,61,408,No,No,0,45.0,108,7.65,151.3,74,12.86,152.9,94,6.88,9.8,6,2.65,2,0,2-4,0.17,0.4166666666666667,0.07083333333333333,0.0849966953073364,2.044594594594595,0.17378378378378379,0.044996729888816214,1.6265957446808512,0.07319148936170213,359.00000000000006,282,30.039999999999996,0.0836768802228412,1.273049645390071,0.10652482269503545,0.12534818941504175,0.2546604527296938,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q2 (8-10 min),Q1 (23-52$)
OK,176,408,No,No,0,47.4,125,8.06,167.8,90,14.26,163.1,107,7.34,10.5,8,2.84,2,0,2-4,0.17004219409282703,0.3792,0.06448000000000001,0.08498212157330154,1.8644444444444446,0.15844444444444444,0.045003065603923975,1.5242990654205606,0.0685981308411215,388.8,330,32.5,0.08359053497942387,1.1781818181818182,0.09848484848484848,0.12191358024691357,0.24800000000000003,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q4 (127-243 days),Q3 (10-12 min),Q1 (23-52$)
MI,30,510,No,No,0,227.4,88,38.66,182.5,100,15.51,191.7,134,8.63,12.5,3,3.38,0,0,0-1,0.1700087950747581,2.584090909090909,0.4393181818181818,0.08498630136986302,1.825,0.1551,0.045018257694314036,1.430597014925373,0.06440298507462687,614.0999999999999,325,66.17999999999999,0.10776746458231559,1.8895384615384612,0.2036307692307692,0.37029799706888133,0.5841644001208824,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q4 (12-20 min),Q3 (59-67$)
ID,46,415,No,No,0,124.8,133,21.22,157.3,143,13.37,199.3,72,8.97,8.6,4,2.32,2,0,2-4,0.1700320512820513,0.9383458646616541,0.1595488721804511,0.08499682136045772,1.1,0.09349650349650349,0.04500752634219769,2.7680555555555557,0.12458333333333334,490.00000000000006,352,45.879999999999995,0.09363265306122447,1.3920454545454548,0.1303409090909091,0.25469387755102035,0.46251089799476897,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q2 (8-10 min),Q1 (23-52$)
DC,100,510,Yes,No,0,68.5,110,11.65,337.1,115,28.65,205.2,99,9.23,12.1,9,3.27,0,0,0-1,0.17007299270072992,0.6227272727272727,0.10590909090909091,0.08498961732423613,2.931304347826087,0.24913043478260868,0.04498050682261209,2.0727272727272728,0.09323232323232324,622.9,333,52.800000000000004,0.08476480976079628,1.8705705705705704,0.15855855855855858,0.1099694975116391,0.2206439393939394,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
NY,47,415,No,Yes,37,163.5,77,27.8,203.1,102,17.26,232.0,87,10.44,7.8,4,2.11,2,0,2-4,0.17003058103975535,2.1233766233766236,0.36103896103896105,0.08498276710979814,1.9911764705882353,0.1692156862745098,0.045,2.6666666666666665,0.12,606.4,270,57.61,0.09500329815303431,2.245925925925926,0.21337037037037038,0.26962401055408974,0.4825551119597292,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q1 (1-73 days),Q1 (-0-8 min),Q2 (52-59$)
AL,77,415,No,No,0,163.0,112,27.71,219.1,89,18.62,233.4,66,10.5,6.7,3,1.81,2,0,2-4,0.17,1.4553571428571428,0.2474107142857143,0.08498402555910543,2.4617977528089887,0.2092134831460674,0.04498714652956298,3.5363636363636366,0.1590909090909091,622.2,270,58.64,0.09424622307939569,2.3044444444444445,0.21718518518518518,0.2619736419157827,0.4725443383356071,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q2 (73-100 days),Q1 (-0-8 min),Q2 (52-59$)
OR,98,415,No,Yes,38,213.7,61,36.33,253.0,104,21.51,207.7,73,9.35,10.7,5,2.89,2,0,2-4,0.17000467945718298,3.50327868852459,0.5955737704918033,0.0850197628458498,2.4326923076923075,0.2068269230769231,0.04501685122773231,2.8452054794520545,0.12808219178082192,685.1,243,70.08,0.10229163625748065,2.819341563786008,0.2883950617283951,0.3119252663844694,0.5184075342465754,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q3 (10-12 min),Q4 (67-96$)
OK,125,415,No,Yes,36,201.3,117,34.22,42.2,78,3.59,125.7,104,5.66,5.4,3,1.46,1,0,0-1,0.16999503229011423,1.7205128205128206,0.2924786324786325,0.08507109004739336,0.5410256410256411,0.04602564102564102,0.04502784407319013,1.208653846153846,0.05442307692307692,374.59999999999997,302,44.93,0.11994127068873466,1.2403973509933774,0.14877483443708608,0.5373731980779499,0.7616292009793011,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
NE,194,408,No,No,0,48.4,101,8.23,281.1,138,23.89,218.5,87,9.83,18.2,1,4.91,1,0,0-1,0.17004132231404961,0.4792079207920792,0.08148514851485149,0.08498754891497687,2.0369565217391306,0.1731159420289855,0.044988558352402744,2.5114942528735633,0.11298850574712643,566.2,327,46.86,0.08276227481455316,1.7314984709480123,0.14330275229357797,0.08548216178028964,0.1756295347844644,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q4 (127-243 days),Q4 (12-20 min),Q1 (23-52$)
TX,128,415,No,Yes,40,171.2,88,29.1,145.7,109,12.38,196.8,93,8.86,14.0,6,3.78,1,0,0-1,0.1699766355140187,1.9454545454545453,0.3306818181818182,0.08496911461908031,1.3366972477064218,0.11357798165137616,0.045020325203252026,2.1161290322580646,0.09526881720430107,527.7,296,54.120000000000005,0.10255827174530983,1.7827702702702704,0.18283783783783786,0.3244267576274398,0.5376940133037694,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
UT,190,415,No,Yes,22,166.5,93,28.31,183.0,92,15.56,121.0,102,5.44,8.5,3,2.3,0,0,0-1,0.17003003003003003,1.7903225806451613,0.3044086021505376,0.0850273224043716,1.9891304347826086,0.1691304347826087,0.04495867768595042,1.1862745098039216,0.05333333333333334,479.0,290,51.60999999999999,0.10774530271398745,1.6517241379310346,0.1779655172413793,0.3475991649269311,0.5485371052121683,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q1 (-0-8 min),Q1 (23-52$)
NY,59,408,No,No,0,107.8,113,18.33,216.6,125,18.41,217.5,92,9.79,9.9,3,2.67,2,0,2-4,0.17003710575139144,0.9539823008849557,0.16221238938053095,0.08499538319482917,1.7328,0.14728,0.04501149425287356,2.364130434782609,0.10641304347826086,551.8,333,49.199999999999996,0.08916274012323305,1.6570570570570569,0.14774774774774774,0.19536063791228708,0.3725609756097561,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q2 (8-10 min),Q1 (23-52$)
AL,47,408,No,Yes,28,141.3,94,24.02,168.0,108,14.28,113.5,84,5.11,7.8,2,2.11,1,0,0-1,0.16999292285916487,1.5031914893617022,0.25553191489361704,0.08499999999999999,1.5555555555555556,0.1322222222222222,0.045022026431718064,1.3511904761904763,0.060833333333333336,430.6,288,45.519999999999996,0.10571295866233162,1.495138888888889,0.15805555555555553,0.3281467719461217,0.5276801405975395,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
MN,152,415,Yes,Yes,20,237.5,120,40.38,253.4,94,21.54,265.2,80,11.93,14.2,3,3.83,9,1,5+,0.17002105263157896,1.9791666666666667,0.3365,0.08500394632991318,2.695744680851064,0.22914893617021276,0.04498491704374057,3.315,0.149125,770.3,297,77.67999999999999,0.1008438270803583,2.5936026936026932,0.26154882154882153,0.3083214332078411,0.5198249227600413,High Day Minutes,High CS Calls,6-10,Q4 (216-351 min),Q4 (127-243 days),Q4 (12-20 min),Q4 (67-96$)
RI,95,510,No,Yes,27,129.5,106,22.02,248.9,90,21.16,268.0,115,12.06,11.9,3,3.21,1,0,0-1,0.17003861003861004,1.221698113207547,0.20773584905660378,0.08501406187223784,2.7655555555555558,0.2351111111111111,0.045000000000000005,2.3304347826086955,0.10486956521739131,658.3,314,58.45,0.08878930578763483,2.096496815286624,0.18614649681528664,0.19671882120613704,0.37673224978614195,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
CT,31,415,No,Yes,31,100.1,54,17.02,246.3,97,20.94,255.0,131,11.48,5.9,3,1.59,0,0,0-1,0.17002997002997003,1.8537037037037036,0.3151851851851852,0.08501827040194884,2.539175257731959,0.21587628865979383,0.04501960784313726,1.9465648854961832,0.08763358778625954,607.3,285,51.03,0.08402766342828916,2.130877192982456,0.17905263157894738,0.16482792688951095,0.33352929649225943,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
OK,121,408,No,Yes,31,237.1,63,40.31,205.6,117,17.48,196.7,85,8.85,10.1,5,2.73,4,0,2-4,0.17001265288907635,3.7634920634920634,0.6398412698412699,0.08501945525291829,1.7572649572649572,0.1494017094017094,0.04499237417386884,2.3141176470588234,0.10411764705882352,649.5,270,69.37,0.10680523479599693,2.4055555555555554,0.25692592592592595,0.36505003849114703,0.581086925183797,High Day Minutes,High CS Calls,4-5,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q4 (67-96$)
AK,111,415,No,No,0,172.8,58,29.38,183.1,108,15.56,158.8,104,7.15,7.9,3,2.13,4,1,2-4,0.17002314814814812,2.9793103448275864,0.506551724137931,0.08498088476242491,1.6953703703703704,0.14407407407407408,0.045025188916876575,1.526923076923077,0.06875,522.6,273,54.22,0.10375047837734404,1.9142857142857144,0.1986080586080586,0.330654420206659,0.5418664699372925,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q2 (52-59$)
GA,44,510,No,No,0,288.1,112,48.98,258.0,92,21.93,192.4,90,8.66,10.2,4,2.75,3,1,2-4,0.17001041305102393,2.5723214285714286,0.4373214285714285,0.08499999999999999,2.8043478260869565,0.2383695652173913,0.04501039501039501,2.137777777777778,0.09622222222222222,748.7,298,82.32,0.10995058100707893,2.5124161073825504,0.276241610738255,0.38480032055562974,0.5949951409135082,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q1 (1-73 days),Q2 (8-10 min),Q4 (67-96$)
UT,61,510,Yes,No,0,78.2,103,13.29,195.9,149,16.65,108.0,100,4.86,10.1,6,2.73,2,0,2-4,0.16994884910485933,0.7592233009708738,0.12902912621359222,0.08499234303215926,1.314765100671141,0.11174496644295301,0.045000000000000005,1.08,0.048600000000000004,392.20000000000005,358,37.529999999999994,0.09569097399286076,1.0955307262569833,0.10483240223463686,0.1993880673125956,0.3541167066346923,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q2 (8-10 min),Q1 (23-52$)
NM,65,415,No,No,0,148.7,80,25.28,259.0,94,22.02,149.5,107,6.73,12.7,6,3.43,2,0,2-4,0.1700067249495629,1.85875,0.316,0.08501930501930502,2.75531914893617,0.23425531914893616,0.04501672240802676,1.397196261682243,0.06289719626168225,569.9000000000001,287,57.46,0.10082470608878749,1.985714285714286,0.20020905923344948,0.2609229689419196,0.43995823181343546,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q1 (1-73 days),Q4 (12-20 min),Q2 (52-59$)
NE,74,415,No,Yes,25,194.6,84,33.08,119.9,103,10.19,175.5,75,7.9,13.1,2,3.54,2,0,2-4,0.1699897225077081,2.3166666666666664,0.3938095238095238,0.08498748957464553,1.1640776699029127,0.09893203883495146,0.045014245014245016,2.34,0.10533333333333333,503.1,264,54.709999999999994,0.10874577618763663,1.9056818181818183,0.20723484848484847,0.38680182866229373,0.6046426613050631,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q2 (73-100 days),Q4 (12-20 min),Q2 (52-59$)
NJ,123,408,No,No,0,159.5,77,27.12,303.8,92,25.82,226.9,120,10.21,12.0,4,3.24,0,0,0-1,0.17003134796238245,2.0714285714285716,0.35220779220779225,0.08499012508229098,3.3021739130434784,0.2806521739130435,0.04499779638607316,1.8908333333333334,0.08508333333333334,702.2,293,66.39,0.0945457134719453,2.3965870307167236,0.22658703071672356,0.2271432640273426,0.40849525530953457,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q3 (10-12 min),Q3 (59-67$)
TX,58,408,No,Yes,20,194.5,110,33.07,213.7,89,18.16,236.6,92,10.65,9.5,2,2.57,1,0,0-1,0.17002570694087404,1.768181818181818,0.30063636363636365,0.08497894244267666,2.401123595505618,0.20404494382022473,0.045012679628064246,2.5717391304347825,0.11576086956521739,654.3,293,64.45,0.0985022161088186,2.233105802047781,0.21996587030716724,0.2972642518722299,0.5131109387121799,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q1 (1-73 days),Q2 (8-10 min),Q3 (59-67$)
MT,74,408,No,No,0,174.1,96,29.6,251.1,94,21.34,257.6,123,11.59,8.3,5,2.24,2,1,2-4,0.17001723147616313,1.8135416666666666,0.30833333333333335,0.08498606133014736,2.671276595744681,0.22702127659574467,0.044992236024844715,2.0943089430894313,0.09422764227642276,691.0999999999999,318,64.77,0.09372015627260889,2.173270440251572,0.20367924528301887,0.25191723339603533,0.4570016983171222,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q2 (73-100 days),Q1 (-0-8 min),Q3 (59-67$)
CO,125,415,No,No,0,131.8,97,22.41,136.7,100,11.62,308.2,119,13.87,7.7,6,2.08,2,0,2-4,0.17003034901365705,1.3587628865979382,0.23103092783505155,0.08500365764447695,1.367,0.1162,0.04500324464633355,2.5899159663865547,0.11655462184873949,584.4000000000001,322,49.98,0.085523613963039,1.814906832298137,0.1552173913043478,0.22553045859000684,0.4483793517406963,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
