State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,total_minutes,total_calls,total_charge,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,predicted_proba,predicted_label
MS,114,415,No,Yes,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,False,594.5999999999999,359,57.230000000000004,0.17001295336787564,1.41651376146789,0.2408256880733945,0.08500451671183379,1.559154929577465,0.13253521126760565,0.04498800959232614,2.0242718446601944,0.09106796116504855,0.09624957954927685,1.656267409470752,0.1594150417827298,0.25967036663303067,0.4586755198322558,0.036775947397257196,0
AR,77,415,No,Yes,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,False,605.9,250,62.43,0.17000476871721507,2.872602739726027,0.4883561643835616,0.08502178649237473,2.914285714285714,0.24777777777777776,0.045012165450121655,1.8513513513513513,0.08333333333333333,0.10303680475325962,2.4236,0.24972,0.34609671562964184,0.5710395643120294,0.019118872896914066,0
NJ,107,415,No,No,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,False,589.7,296,60.79,0.17001414427157002,2.2326315789473683,0.37957894736842107,0.08500999333777481,1.705681818181818,0.145,0.04499545040946315,1.9801801801801804,0.0890990990990991,0.10308631507546209,1.9922297297297298,0.20537162162162162,0.3596744107173139,0.5931896693535121,0.03647821696279307,0
NJ,48,510,No,Yes,22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,2,True,689.7,308,63.92000000000001,0.17,2.4126984126984126,0.41015873015873017,0.08500772797527048,1.9755725190839695,0.16793893129770993,0.044984802431610946,2.4146788990825687,0.10862385321100917,0.09267797593156446,2.2392857142857143,0.20753246753246757,0.22038567493112945,0.4042553191489361,0.014845275082687874,0
TN,59,415,No,No,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,False,690.5,262,62.35,0.16998135487880672,1.693684210526316,0.28789473684210526,0.08499203821656053,3.8646153846153846,0.32846153846153847,0.04498902706656913,2.8185567010309276,0.1268041237113402,0.09029688631426502,2.635496183206107,0.23797709923664123,0.2330195510499638,0.43865276663993585,0.019129398709588057,0
DE,129,510,No,No,0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,True,727.8,311,84.56,0.16999700867484294,2.8330508474576273,0.4816101694915254,0.08500780843310775,1.8471153846153845,0.15701923076923074,0.044973821989528796,2.3012048192771086,0.10349397590361446,0.11618576532014291,2.340192926045016,0.27189710610932477,0.4593294861225612,0.6720671712393567,0.989263532977262,1
TX,50,510,No,No,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3,False,556.2,330,59.4,0.16998411858125992,2.0095744680851064,0.3415957446808511,0.08499264345267286,1.9605769230769232,0.16663461538461538,0.04499341238471673,1.224193548387097,0.055080645161290326,0.10679611650485436,1.6854545454545455,0.18,0.33962603380079104,0.5405723905723906,0.013113679129214796,0
MI,50,415,No,Yes,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,False,551.9,301,56.09000000000001,0.1699896157840083,1.9855670103092784,0.3375257731958763,0.08498520710059172,1.3386138613861385,0.11376237623762377,0.04500462534690102,2.1405940594059403,0.09633663366336634,0.10163073020474726,1.8335548172757474,0.18634551495016616,0.3489762638159087,0.5837047602068104,0.025242567013400927,0
MS,116,415,No,No,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,False,592.8,265,65.02,0.1699953980671882,2.387912087912088,0.4059340659340659,0.08500694123091163,2.274736842105263,0.19336842105263158,0.0449696151249156,1.9486842105263158,0.08763157894736842,0.10968286099865047,2.2369811320754716,0.24535849056603773,0.36656545209176794,0.5681328821900954,0.042550449611975454,0
OK,52,510,No,Yes,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,False,575.4000000000001,274,57.93000000000001,0.16999409332545776,1.9238636363636366,0.3270454545454546,0.0849933598937583,2.3288659793814435,0.1979381443298969,0.045,2.0,0.09,0.10067778936392074,2.1000000000000005,0.2114233576642336,0.29423010079944384,0.49680649059209386,0.037114902407176346,0
ND,12,510,Yes,No,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,False,563.0,357,59.29,0.17000461467466546,1.852136752136752,0.3148717948717949,0.0849785407725322,0.9246031746031746,0.07857142857142857,0.045,2.0,0.09,0.10531083481349911,1.57703081232493,0.16607843137254902,0.38490230905861456,0.6213526733007253,0.017062307210786578,0
ND,105,510,No,No,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,False,675.4,339,72.31,0.17000811688311687,2.968674698795181,0.5046987951807229,0.08501170960187354,2.5366336633663367,0.21564356435643567,0.04502958579881657,1.119205298013245,0.050397350993377485,0.10706248149244893,1.992330383480826,0.2133038348082596,0.36482084690553745,0.5793112985755774,0.28899168462591374,0
NY,104,415,No,No,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,False,585.0,246,56.52,0.16997439180537774,1.6795698924731182,0.28548387096774197,0.08502590673575129,3.574074074074074,0.3038888888888889,0.044993264481365064,2.3691489361702125,0.10659574468085106,0.09661538461538462,2.3780487804878048,0.22975609756097562,0.267008547008547,0.4697452229299363,0.03214355439367619,0
WV,13,415,No,No,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,False,522.9,265,50.309999999999995,0.17001366120218578,1.9783783783783784,0.33635135135135136,0.08498316498316498,1.6141304347826086,0.13717391304347826,0.044993077988001846,2.2572916666666667,0.1015625,0.09621342512908777,1.9732075471698112,0.18984905660377357,0.2799770510613884,0.49473265752335527,0.034478753492587076,0
WV,67,408,No,No,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,False,454.2,243,50.010000000000005,0.1700238379022646,1.843956043956044,0.31351648351648354,0.08497316636851521,2.4304347826086956,0.20652173913043478,0.04496826835902085,1.5535211267605633,0.06985915492957746,0.11010568031704096,1.8691358024691358,0.2058024691358025,0.3694407749889917,0.5704859028194361,0.019598403147776448,0
DC,148,415,No,Yes,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,False,812.3,317,82.30999999999999,0.16998813760379597,1.9604651162790698,0.3332558139534884,0.08501582835033415,3.2306818181818184,0.2746590909090909,0.04501522070015221,2.6545454545454548,0.1194949494949495,0.10132955804505724,2.5624605678233436,0.2596529968454258,0.31133817555090487,0.5222937674644638,0.37098687027688504,0
MN,116,510,No,No,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,False,675.9,312,68.61999999999999,0.17001982160555004,2.4609756097560975,0.4184146341463415,0.08501079913606911,2.4368421052631577,0.2071578947368421,0.04498009730207873,1.7392307692307691,0.07823076923076923,0.10152389406716969,2.166346153846154,0.2199358974358974,0.298564876461015,0.5000000000000001,0.06614276144563033,0
DE,131,408,No,No,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,False,502.3,298,45.96,0.17002118644067796,1.1800000000000002,0.200625,0.08498372849837285,2.12970297029703,0.180990099009901,0.04501947690595437,1.6638888888888888,0.07490740740740741,0.0914991041210432,1.6855704697986578,0.15422818791946308,0.1879354967151105,0.3492167101827676,0.014737405019915398,0
VT,119,510,No,No,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,False,577.2,299,60.65,0.17001050420168065,2.572972972972973,0.4374324324324324,0.08501855287569572,1.9079646017699115,0.16221238938053095,0.04497518610421836,1.452252252252252,0.06531531531531531,0.10507623007623007,1.9304347826086958,0.2028428093645485,0.32986832986832987,0.5337180544105523,0.035073224188329664,0
NY,94,510,Yes,No,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,False,492.3,300,60.05,0.16998355263157897,2.2311926605504584,0.3792660550458716,0.08503401360544217,1.6704545454545454,0.14204545454545456,0.044994731296101154,0.9585858585858587,0.043131313131313125,0.12197846841356895,1.641,0.20016666666666666,0.4940077188706073,0.6884263114071608,0.31175066279364394,0
TX,217,408,No,No,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,False,651.1,353,59.79999999999999,0.17001133786848072,1.5339130434782609,0.2607826086956522,0.08501259445843828,1.240625,0.10546875,0.04500978473581213,2.8654205607476637,0.12897196261682245,0.09184457072646289,1.8444759206798869,0.16940509915014162,0.27092612501919827,0.5015050167224081,0.3829024699084354,0
OR,161,415,No,No,0,178.1,109,30.28,146.5,86,12.45,137.6,78,6.19,8.5,2,2.3,1,False,470.70000000000005,275,51.22,0.17001684446939921,1.6339449541284403,0.2777981651376147,0.08498293515358361,1.7034883720930232,0.1447674418604651,0.04498546511627907,1.764102564102564,0.07935897435897436,0.1088166560441895,1.7116363636363638,0.18625454545454545,0.37837263649883146,0.5911753221397892,0.019722105671178287,0
KS,67,408,No,No,0,201.4,101,34.24,97.6,122,8.3,202.5,119,9.11,7.0,3,1.89,0,False,508.5,345,53.540000000000006,0.17000993048659385,1.994059405940594,0.33900990099009903,0.08504098360655739,0.7999999999999999,0.0680327868852459,0.04498765432098765,1.7016806722689075,0.07655462184873948,0.10529006882989185,1.4739130434782608,0.15518840579710147,0.3960668633235005,0.6395218528203213,0.010720311638511934,0
ND,132,415,No,Yes,31,174.5,101,29.67,245.6,105,20.88,172.8,76,7.78,10.3,9,2.78,1,False,603.2,291,61.11,0.17002865329512895,1.7277227722772277,0.2937623762376238,0.08501628664495114,2.339047619047619,0.19885714285714284,0.045023148148148145,2.2736842105263158,0.10236842105263158,0.10130968169761273,2.072852233676976,0.21,0.28929045092838196,0.4855179185076093,0.020853106913850696,0
PA,134,408,No,No,0,205.3,122,34.9,240.5,155,20.44,179.1,107,8.06,5.0,9,1.35,1,False,629.9,393,64.75,0.16999512907939598,1.6827868852459018,0.2860655737704918,0.08498960498960499,1.5516129032258064,0.1318709677419355,0.04500279173646008,1.6738317757009344,0.07532710280373832,0.10279409430068265,1.602798982188295,0.16475826972010177,0.3259247499603112,0.538996138996139,0.00629598474923612,0
NY,44,510,No,No,0,143.2,77,24.34,169.8,114,14.43,215.8,77,9.71,7.6,4,2.05,1,False,536.4,272,50.529999999999994,0.16997206703910617,1.8597402597402597,0.3161038961038961,0.08498233215547703,1.4894736842105265,0.12657894736842104,0.04499536607970343,2.8025974025974025,0.1261038961038961,0.09420208799403429,1.9720588235294116,0.1857720588235294,0.2669649515287099,0.48169404314268754,0.03242466115916133,0
WY,53,415,No,Yes,27,25.9,119,4.4,206.5,96,17.55,228.1,64,10.26,6.5,7,1.76,1,False,467.0,286,33.97,0.1698841698841699,0.2176470588235294,0.03697478991596639,0.08498789346246974,2.1510416666666665,0.18281250000000002,0.04498027181060938,3.5640625,0.1603125,0.07274089935760171,1.632867132867133,0.11877622377622377,0.05546038543897216,0.12952605239917575,0.016006566377800558,0
NY,108,415,No,No,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4,True,528.3,288,51.010000000000005,0.16997405966277562,1.2536585365853659,0.21308943089430896,0.08504007123775602,1.3058139534883721,0.11104651162790699,0.04500811688311688,3.2853333333333334,0.14786666666666667,0.09655498769638465,1.8343749999999999,0.17711805555555557,0.2918796138557638,0.5138208194471672,0.9322925643294938,1
ME,80,408,No,No,0,322.3,113,54.79,222.0,95,18.87,162.8,123,7.33,6.7,8,1.81,0,True,713.8,339,82.8,0.16999689730065157,2.852212389380531,0.4848672566371681,0.085,2.336842105263158,0.19863157894736844,0.04502457002457002,1.3235772357723579,0.05959349593495935,0.11599887923788177,2.1056047197640115,0.24424778761061947,0.4515270383861026,0.6617149758454106,0.9609302037604531,1
SD,88,415,No,No,0,215.6,115,36.65,216.2,85,18.38,171.3,65,7.71,11.8,1,3.19,3,False,614.8999999999999,266,65.93,0.16999072356215214,1.874782608695652,0.31869565217391305,0.08501387604070305,2.543529411764706,0.21623529411764705,0.04500875656742557,2.6353846153846154,0.11861538461538461,0.10722068629045377,2.3116541353383453,0.2478571428571429,0.3506261180679786,0.5558926133778249,0.02833915875077356,0
UT,82,510,Yes,No,0,208.8,101,35.5,213.7,87,18.16,175.1,86,7.88,12.4,6,3.35,3,False,610.0,280,64.89,0.1700191570881226,2.0673267326732674,0.35148514851485146,0.08497894244267666,2.4563218390804598,0.20873563218390806,0.045002855511136496,2.036046511627907,0.09162790697674418,0.10637704918032787,2.1785714285714284,0.23175,0.34229508196721314,0.5470796732932656,0.029505814059192555,0
AK,115,415,No,No,0,245.2,105,41.68,159.0,109,13.52,229.9,74,10.35,7.2,8,1.94,0,False,641.3000000000001,296,67.49,0.1699836867862969,2.335238095238095,0.39695238095238095,0.0850314465408805,1.4587155963302751,0.12403669724770641,0.04501957372770769,3.1067567567567567,0.13986486486486485,0.10523935755496645,2.166554054054054,0.22800675675675675,0.38234835490410096,0.6175729737738924,0.025588074407236677,0
RI,93,415,No,No,0,98.4,78,16.73,249.6,129,21.22,248.2,114,11.17,14.2,4,3.83,1,False,610.4000000000001,325,52.95,0.17002032520325203,1.2615384615384617,0.2144871794871795,0.08501602564102564,1.9348837209302325,0.16449612403100775,0.04500402900886382,2.1771929824561402,0.09798245614035088,0.08674639580602883,1.8781538461538465,0.16292307692307692,0.16120576671035386,0.31595845136921624,0.021251992013812875,0
AL,72,415,No,No,0,217.8,93,37.03,189.7,113,16.12,182.6,91,8.22,10.4,5,2.81,4,False,600.5,302,64.18,0.17001836547291094,2.341935483870968,0.3981720430107527,0.08497627833421192,1.6787610619469024,0.14265486725663717,0.04501642935377875,2.0065934065934066,0.09032967032967033,0.10687760199833474,1.9884105960264902,0.21251655629139074,0.36269775187343883,0.576971019009037,0.05712480196701287,0
DE,98,415,No,Yes,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,False,546.2,269,57.51,0.16998332406892716,1.854639175257732,0.3152577319587629,0.08498942917547568,2.1258426966292134,0.18067415730337077,0.04497869750456482,2.1618421052631582,0.09723684210526315,0.1052911021603808,2.030483271375465,0.21379182156133827,0.3293665324057122,0.5317336115458181,0.027825205967768493,0
ID,118,415,No,No,0,140.4,112,23.87,187.1,60,15.9,207.9,155,9.36,7.9,1,2.13,0,False,543.3,328,51.260000000000005,0.170014245014245,1.2535714285714286,0.213125,0.08498129342597542,3.118333333333333,0.265,0.04502164502164502,1.3412903225806452,0.060387096774193544,0.09434934658568012,1.65640243902439,0.15628048780487808,0.2584207620099393,0.4656652360515021,0.02187190662064563,0
MO,55,510,No,No,0,189.0,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,False,572.7,292,57.98,0.17,1.89,0.32130000000000003,0.0849789029535865,1.196969696969697,0.10171717171717172,0.04498186215235792,2.8517241379310345,0.12827586206896552,0.10123974157499561,1.961301369863014,0.19856164383561642,0.3300157150340492,0.5541566057261125,0.021792571927712265,0
IL,130,415,No,No,0,155.9,95,26.5,256.1,97,21.77,262.9,103,11.83,11.7,3,3.16,3,False,686.6,298,63.25999999999999,0.16998075689544578,1.6410526315789473,0.2789473684210526,0.08500585708707535,2.6402061855670107,0.22443298969072165,0.044998098136173455,2.552427184466019,0.11485436893203883,0.092135158753277,2.304026845637584,0.21228187919463085,0.22706087969705796,0.4189061018020867,0.04706252580301721,0
FL,136,408,Yes,No,0,199.2,122,33.86,214.7,114,18.25,150.9,105,6.79,11.8,7,3.19,1,False,576.5999999999999,348,62.089999999999996,0.16997991967871487,1.6327868852459015,0.2775409836065574,0.08500232883092688,1.8833333333333333,0.1600877192982456,0.04499668654738237,1.4371428571428573,0.06466666666666666,0.10768296912937914,1.6568965517241376,0.17841954022988504,0.3454734651404787,0.5453374134321147,0.01569769300698294,0
KY,107,415,No,No,0,157.1,79,26.71,162.6,124,13.82,150.0,138,6.75,12.1,6,3.27,1,False,481.8,347,50.550000000000004,0.17001909611712288,1.9886075949367088,0.3381012658227848,0.08499384993849939,1.3112903225806452,0.1114516129032258,0.045,1.0869565217391304,0.04891304347826087,0.10491905354919054,1.388472622478386,0.14567723342939481,0.32606890826068907,0.5283877349159248,0.013563032775146623,0
MI,91,415,No,No,0,154.4,165,26.25,168.3,121,14.31,239.9,81,10.8,11.7,4,3.16,5,True,574.3000000000001,371,54.519999999999996,0.17001295336787564,0.9357575757575758,0.1590909090909091,0.08502673796791443,1.390909090909091,0.11826446280991736,0.045018757815756566,2.9617283950617286,0.13333333333333333,0.09493296186662022,1.547978436657682,0.14695417789757412,0.26884903360612916,0.481474688187821,0.8923907538374368,1
NY,167,415,No,No,0,166.4,85,28.29,243.2,135,20.67,229.2,95,10.31,9.9,5,2.67,1,False,648.6999999999999,320,61.940000000000005,0.17001201923076922,1.9576470588235295,0.3328235294117647,0.08499177631578948,1.8014814814814815,0.15311111111111111,0.0449825479930192,2.4126315789473685,0.10852631578947369,0.09548327424078928,2.0271874999999997,0.19356250000000003,0.25651302605210424,0.45673232160154986,0.024983487210600973,0
KS,159,415,No,Yes,19,184.1,78,31.3,194.5,71,16.53,225.6,101,10.15,16.9,3,4.56,0,False,621.1,253,62.54,0.17001629549158068,2.3602564102564103,0.4012820512820513,0.08498714652956299,2.73943661971831,0.2328169014084507,0.044991134751773056,2.2336633663366334,0.1004950495049505,0.10069232007728224,2.454940711462451,0.24719367588932806,0.2964095958782805,0.5004796929964823,0.01829635125371516,0
PA,122,415,No,No,0,35.1,62,5.97,180.8,89,15.37,251.6,58,11.32,12.7,2,3.43,1,False,480.2,211,36.089999999999996,0.17008547008547006,0.5661290322580645,0.09629032258064515,0.08501106194690264,2.0314606741573034,0.17269662921348314,0.04499205087440382,4.337931034482758,0.19517241379310346,0.07515618492294876,2.275829383886256,0.171042654028436,0.073094543940025,0.16541978387364922,0.035006809822254875,0
MI,105,415,No,Yes,29,179.4,113,30.5,275.4,100,23.41,246.1,105,11.07,10.0,5,2.7,0,False,710.9,323,67.67999999999999,0.17001114827201783,1.5876106194690267,0.26991150442477874,0.08500363108206246,2.7539999999999996,0.2341,0.044981714750101584,2.3438095238095236,0.10542857142857143,0.09520326346884231,2.2009287925696595,0.20953560371517024,0.2523561682374455,0.45065011820330975,0.008735051081067632,0
NH,155,408,No,No,0,216.7,30,36.84,144.3,125,12.27,135.3,106,6.09,10.8,1,2.92,2,False,507.1,262,58.120000000000005,0.17000461467466546,7.223333333333333,1.2280000000000002,0.08503118503118502,1.1544,0.09816,0.045011086474501104,1.2764150943396229,0.05745283018867924,0.11461250246499705,1.935496183206107,0.22183206106870232,0.4273318872017353,0.6338609772883689,0.02323884068409247,0
WA,161,415,No,No,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,False,599.7,277,55.61,0.1699868073878628,1.2957264957264958,0.22025641025641024,0.08500455788514129,2.5218390804597703,0.21436781609195402,0.04499332443257677,3.304411764705882,0.1486764705882353,0.09272969818242453,2.164981949458484,0.20075812274368232,0.2527930631982658,0.4634058622549901,0.0167915151366206,0
NY,122,415,No,No,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,False,486.7,304,49.45,0.16998847926267283,1.5781818181818181,0.2682727272727273,0.08495092693565975,1.0916666666666668,0.09273809523809524,0.045016532829475674,2.0553398058252426,0.0925242718446602,0.10160262995685228,1.600986842105263,0.16266447368421053,0.35668789808917195,0.5967644084934277,0.0065171247655456815,0
